Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","626","Timor-Leste","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","34649","E","Estimated value"
"TCL","Crops and livestock products","626","Timor-Leste","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","83334","E","Estimated value"
"TCL","Crops and livestock products","768","Togo","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","294056","E","Estimated value"
"TCL","Crops and livestock products","768","Togo","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","400159","E","Estimated value"
"TCL","Crops and livestock products","768","Togo","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","792","E","Estimated value"
"TCL","Crops and livestock products","768","Togo","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","2388","E","Estimated value"
"TCL","Crops and livestock products","776","Tonga","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","422","E","Estimated value"
"TCL","Crops and livestock products","776","Tonga","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","181","E","Estimated value"
"TCL","Crops and livestock products","776","Tonga","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","1","E","Estimated value"
"TCL","Crops and livestock products","780","Trinidad and Tobago","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","214460","E","Estimated value"
"TCL","Crops and livestock products","780","Trinidad and Tobago","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","256534","E","Estimated value"
"TCL","Crops and livestock products","780","Trinidad and Tobago","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","769","E","Estimated value"
"TCL","Crops and livestock products","780","Trinidad and Tobago","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","406","E","Estimated value"
"TCL","Crops and livestock products","788","Tunisia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","3449638","E","Estimated value"
"TCL","Crops and livestock products","788","Tunisia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","3998890","E","Estimated value"
"TCL","Crops and livestock products","788","Tunisia","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","377","E","Estimated value"
"TCL","Crops and livestock products","788","Tunisia","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","1918","E","Estimated value"
"TCL","Crops and livestock products","792","Türkiye","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","15418601","E","Estimated value"
"TCL","Crops and livestock products","792","Türkiye","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","13399211","E","Estimated value"
"TCL","Crops and livestock products","792","Türkiye","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","1079918","E","Estimated value"
"TCL","Crops and livestock products","792","Türkiye","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","793531","E","Estimated value"
"TCL","Crops and livestock products","795","Turkmenistan","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","251755","E","Estimated value"
"TCL","Crops and livestock products","795","Turkmenistan","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","80312","E","Estimated value"
"TCL","Crops and livestock products","795","Turkmenistan","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","37250","E","Estimated value"
"TCL","Crops and livestock products","795","Turkmenistan","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","38951","E","Estimated value"
"TCL","Crops and livestock products","798","Tuvalu","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","304","E","Estimated value"
"TCL","Crops and livestock products","798","Tuvalu","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","353","E","Estimated value"
"TCL","Crops and livestock products","800","Uganda","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","925446","E","Estimated value"
"TCL","Crops and livestock products","800","Uganda","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","955675","E","Estimated value"
"TCL","Crops and livestock products","800","Uganda","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","300923","E","Estimated value"
"TCL","Crops and livestock products","800","Uganda","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","335947","E","Estimated value"
"TCL","Crops and livestock products","804","Ukraine","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","214405","E","Estimated value"
"TCL","Crops and livestock products","804","Ukraine","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","192221","E","Estimated value"
"TCL","Crops and livestock products","804","Ukraine","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","41805991","E","Estimated value"
"TCL","Crops and livestock products","804","Ukraine","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","51316038","E","Estimated value"
"TCL","Crops and livestock products","784","United Arab Emirates","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","2763550","E","Estimated value"
"TCL","Crops and livestock products","784","United Arab Emirates","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","3195031","E","Estimated value"
"TCL","Crops and livestock products","784","United Arab Emirates","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","327161","E","Estimated value"
"TCL","Crops and livestock products","784","United Arab Emirates","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","230544","E","Estimated value"
"TCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","4743189","E","Estimated value"
"TCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","5720324","E","Estimated value"
"TCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","3010686","E","Estimated value"
"TCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","2365573","E","Estimated value"
"TCL","Crops and livestock products","834","United Republic of Tanzania","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","122703","E","Estimated value"
"TCL","Crops and livestock products","834","United Republic of Tanzania","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","744293","E","Estimated value"
"TCL","Crops and livestock products","834","United Republic of Tanzania","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","264124","E","Estimated value"
"TCL","Crops and livestock products","834","United Republic of Tanzania","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","469479","E","Estimated value"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","5848211","E","Estimated value"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","5864915","E","Estimated value"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","74841260","E","Estimated value"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","87701544","E","Estimated value"
"TCL","Crops and livestock products","858","Uruguay","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","286451","E","Estimated value"
"TCL","Crops and livestock products","858","Uruguay","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","151681","E","Estimated value"
"TCL","Crops and livestock products","858","Uruguay","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","1263123","E","Estimated value"
"TCL","Crops and livestock products","858","Uruguay","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","1389428","E","Estimated value"
"TCL","Crops and livestock products","860","Uzbekistan","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","2416054","E","Estimated value"
"TCL","Crops and livestock products","860","Uzbekistan","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","2950515","E","Estimated value"
"TCL","Crops and livestock products","860","Uzbekistan","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","113685","E","Estimated value"
"TCL","Crops and livestock products","860","Uzbekistan","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","57640","E","Estimated value"
"TCL","Crops and livestock products","548","Vanuatu","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","10005","E","Estimated value"
"TCL","Crops and livestock products","548","Vanuatu","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","18778","E","Estimated value"
"TCL","Crops and livestock products","548","Vanuatu","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","240","E","Estimated value"
"TCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","2721578","E","Estimated value"
"TCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","1970357","E","Estimated value"
"TCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","","E","Estimated value"
"TCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","11","E","Estimated value"
"TCL","Crops and livestock products","704","Viet Nam","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","14418625","E","Estimated value"
"TCL","Crops and livestock products","704","Viet Nam","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","15593710","E","Estimated value"
"TCL","Crops and livestock products","704","Viet Nam","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","5627174","E","Estimated value"
"TCL","Crops and livestock products","704","Viet Nam","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","6054533","E","Estimated value"
"TCL","Crops and livestock products","887","Yemen","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","4161732","E","Estimated value"
"TCL","Crops and livestock products","887","Yemen","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","4383291","E","Estimated value"
"TCL","Crops and livestock products","887","Yemen","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","12355","E","Estimated value"
"TCL","Crops and livestock products","887","Yemen","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","12996","E","Estimated value"
"TCL","Crops and livestock products","894","Zambia","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","66129","E","Estimated value"
"TCL","Crops and livestock products","894","Zambia","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","87905","E","Estimated value"
"TCL","Crops and livestock products","894","Zambia","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","43657","E","Estimated value"
"TCL","Crops and livestock products","894","Zambia","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","65047","E","Estimated value"
"TCL","Crops and livestock products","716","Zimbabwe","5610","Import Quantity","F1944","Cereals","2019","2019","tonnes","294537","E","Estimated value"
"TCL","Crops and livestock products","716","Zimbabwe","5610","Import Quantity","F1944","Cereals","2020","2020","tonnes","1366991","E","Estimated value"
"TCL","Crops and livestock products","716","Zimbabwe","5910","Export Quantity","F1944","Cereals","2019","2019","tonnes","9027","E","Estimated value"
"TCL","Crops and livestock products","716","Zimbabwe","5910","Export Quantity","F1944","Cereals","2020","2020","tonnes","6677","E","Estimated value"
